#Types Before Cut: 11131
#Types After Cut: 9721
#Search Hits: 0
404	8	21.077	прихожу
405	8	21.077	смотрел
406	8	21.077	смотрела
407	8	21.077	студентов
408	8	21.077	типо
409	8	21.077	учился
410	8	21.077	учится
411	8	21.077	хе
412	8	21.077	эт
413	13	20.678	бывает
414	13	20.678	говорила
415	13	20.678	специально
416	27	20.610	слова
417	19	20.504	павел
418	29	20.384	сама
419	14	20.309	надеюсь
420	14	20.309	хотелось
421	10	20.267	интересные
422	10	20.267	рассказывала
423	17	20.178	реально
424	30	19.811	чего
425	40	19.422	говорить
426	11	19.065	отец
427	11	19.065	пошел
428	19	18.930	н
429	12	18.474	будто
430	12	18.474	делали
431	12	18.474	семье
432	7	18.442	ам
433	7	18.442	бабушкой
434	7	18.442	боже
435	7	18.442	буквы
436	7	18.442	детство
437	7	18.442	детьми
438	7	18.442	друзьями
439	7	18.442	ездить
440	7	18.442	ехали
441	7	18.442	живёт
442	7	18.442	забыла
443	7	18.442	задание
444	7	18.442	карл
445	7	18.442	красивый
446	7	18.442	ненавижу
447	7	18.442	нету
448	7	18.442	ноль
449	7	18.442	парень
450	7	18.442	понравилась
451	7	18.442	пошёл
452	7	18.442	пытаюсь
453	7	18.442	ребят
454	7	18.442	секунд
455	7	18.442	скажи
456	7	18.442	сорок
457	7	18.442	супер
458	7	18.442	троих
459	7	18.442	троллейбус
460	7	18.442	человечек
461	7	18.442	читаю
462	7	18.442	чё
463	27	18.438	ей
464	16	18.251	уж
465	13	18.194	другую
466	154	18.166	еще
467	9	17.833	n
468	9	17.833	брали
469	9	17.833	друзей
470	9	17.833	едем
471	9	17.833	женщина
472	9	17.833	институте
473	9	17.833	историю
474	9	17.833	маленькая
475	9	17.833	мое
476	9	17.833	нечего
477	9	17.833	твоя
478	19	17.487	хотел
479	17	16.858	разные
480	10	16.780	мной
481	10	16.780	написано
482	29	16.533	соответственно
483	11	16.303	посмотреть
484	11	16.303	пришла
485	11	16.303	скажем
486	11	16.303	считаю
487	19	16.159	говоря
488	12	16.115	друзья
489	13	16.097	улице
490	13	16.097	языка
491	6	15.808	distinct
492	6	15.808	onion
493	6	15.808	part
494	6	15.808	автобус
495	6	15.808	автобусе
496	6	15.808	антифриз
497	6	15.808	бабуля
498	6	15.808	бабушки
499	6	15.808	бешбармак
500	6	15.808	бутово
501	6	15.808	вау
502	6	15.808	верно
503	6	15.808	видела
504	6	15.808	волосы
505	6	15.808	восемнадцать
506	6	15.808	выпускной
507	6	15.808	вышла
508	6	15.808	гончар
509	6	15.808	готовился
510	6	15.808	жигули
511	6	15.808	загрузили
512	6	15.808	запомнила
513	6	15.808	идёт
514	6	15.808	книги
515	6	15.808	колесо
516	6	15.808	коллектив
517	6	15.808	кормила
518	6	15.808	красиво
519	6	15.808	культура
520	6	15.808	лагере
521	6	15.808	лингвистике
522	6	15.808	литературу
523	6	15.808	лук
524	6	15.808	любил
525	6	15.808	любимый
526	6	15.808	математике
527	6	15.808	мгм
528	6	15.808	мем
529	6	15.808	молодец
530	6	15.808	мужик
531	6	15.808	немец
532	6	15.808	ногой
533	6	15.808	обед
534	6	15.808	орешки
535	6	15.808	погрей
536	6	15.808	подумала
537	6	15.808	покупайте
538	6	15.808	полу
539	6	15.808	польский
540	6	15.808	понравился
541	6	15.808	поступил
542	6	15.808	преподаватели
543	6	15.808	причём
544	6	15.808	пятёрка
545	6	15.808	саш
546	6	15.808	семьдесят
547	6	15.808	слышно
548	6	15.808	снимали
549	6	15.808	снимать
550	6	15.808	спал
551	6	15.808	спрашивают
552	6	15.808	спросить
553	6	15.808	студенты
554	6	15.808	сынок
555	6	15.808	убирай
556	6	15.808	учителей
557	6	15.808	учителем
558	6	15.808	худи
559	6	15.808	чувак
560	6	15.808	шёл
561	6	15.808	щас
562	6	15.808	этаж
563	6	15.808	эх
564	21	15.778	виктор
565	64	15.656	тогда
566	23	15.593	равно
567	17	15.429	заниматься
568	8	15.421	дверь
569	8	15.421	интересный
570	8	15.421	паре
571	8	15.421	работала
572	8	15.421	умер
573	16	15.095	естественно
574	24	15.069	понятно
575	78	14.816	больше
576	73	14.758	поэтому
577	9	14.527	берут
578	9	14.527	жил
579	9	14.527	какого
580	9	14.527	машине
581	9	14.527	можете
582	9	14.527	тяжело
583	9	14.527	ходят
584	9	14.527	часа
585	18	14.525	е
586	18	14.525	разных
587	18	14.525	сначала
588	13	14.292	завтра
589	13	14.292	минус
590	20	14.242	каких
591	12	14.136	купить
592	12	14.136	утром
593	22	14.134	дальше
594	25	13.748	лучше
595	16	13.743	совершенно
596	26	13.407	плюс
597	15	13.376	вас
598	15	13.376	метро
599	18	13.364	каким
600	356	13.350	но
601	50	13.305	него
602	24	13.266	чуть
603	5	13.173	num
604	5	13.173	аня
605	5	13.173	арахис
606	5	13.173	бабушку
607	5	13.173	баллов
608	5	13.173	венера
609	5	13.173	вернее
610	5	13.173	вкусный
611	5	13.173	вложил
612	5	13.173	вырезать
613	5	13.173	выставках
614	5	13.173	вышло
615	5	13.173	гешу
616	5	13.173	голову
617	5	13.173	горбачёв
618	5	13.173	гости
619	5	13.173	грязь
620	5	13.173	гэкаю
621	5	13.173	двадцати
622	5	13.173	делаем
623	5	13.173	доехали
624	5	13.173	ездила
625	5	13.173	ездит
626	5	13.173	ест
627	5	13.173	жестко
628	5	13.173	жесть
629	5	13.173	живу
630	5	13.173	жила
631	5	13.173	зашли
632	5	13.173	идешь
633	5	13.173	ии
634	5	13.173	ильямихайлович
635	5	13.173	имею
636	5	13.173	инопланетян
637	5	13.173	итак
638	5	13.173	камеру
639	5	13.173	каракатицах
640	5	13.173	картинки
641	5	13.173	кили
642	5	13.173	килограмм
643	5	13.173	классов
644	5	13.173	комнате
645	5	13.173	коридоре
646	5	13.173	красивые
647	5	13.173	крестик
648	5	13.173	крысу
649	5	13.173	лекцию
650	5	13.173	лилии
651	5	13.173	лингвисты
652	5	13.173	лол
